month,cpi_date,CPI,inflation_rate_pct,Open,High,Low,Close,Volume,sp500_return_pct
2005-11,2005-11-01,197.6,-0.8032128514056214,1207.010009765625,1270.6400146484375,1201.0699462890625,1249.47998046875,45102870000,3.5186096519093324
2005-12,2005-12-01,196.8,-0.4048582995951344,1249.47998046875,1275.800048828125,1246.5899658203125,1248.2900390625,41756130000,-0.09523493171964548
2006-01,2006-01-01,198.3,0.7621951219512146,1248.2900390625,1294.9000244140625,1245.739990234375,1280.0799560546875,49211650000,2.5466771341108085
2006-02,2006-02-01,198.7,0.20171457387794245,1280.0799560546875,1297.5699462890625,1253.6099853515625,1280.6600341796875,42859940000,0.04531577283561905
2006-03,2006-03-01,199.8,0.5535983895319729,1280.6600341796875,1310.8800048828125,1268.4200439453125,1294.8699951171875,50905040000,1.1095810408889628
2006-04,2006-04-01,201.5,0.8508508508508372,1302.8800048828125,1318.1600341796875,1280.739990234375,1310.6099853515625,43308430000,1.215565291784415
2006-05,2006-05-01,202.5,0.496277915632759,1310.6099853515625,1326.699951171875,1245.3399658203125,1270.0899658203125,54312830000,-3.0916916538203165
2006-06,2006-06-01,202.9,0.19753086419753707,1270.050048828125,1290.6800537109375,1219.2900390625,1270.199951171875,54873260000,0.008659650459597046
2006-07,2006-07-01,203.5,0.29571217348447476,1270.06005859375,1280.4200439453125,1224.5400390625,1276.6600341796875,46348220000,0.5085878803453348
2006-08,2006-08-01,203.9,0.19656019656020263,1278.530029296875,1306.739990234375,1261.300048828125,1303.8199462890625,50485620000,2.127419311502643
2006-09,2006-09-01,202.9,-0.49043648847474364,1303.800048828125,1340.280029296875,1290.9300537109375,1335.8499755859375,49001440000,2.4566297967782313
2006-10,2006-10-01,201.8,-0.5421389847215297,1335.8199462890625,1389.449951171875,1327.0999755859375,1377.93994140625,56793620000,3.1508003585395628
2006-11,2006-11-01,201.5,-0.14866204162538033,1377.760009765625,1407.8900146484375,1360.97998046875,1400.6300048828125,55343930000,1.6466656343095964
2006-12,2006-12-01,201.8,0.14888337468983437,1400.6300048828125,1431.81005859375,1385.9300537109375,1418.300048828125,47578780000,1.2615782814670462
2007-01,2007-01-01,202.416,0.30525272547075044,1418.030029296875,1441.6099853515625,1403.969970703125,1438.239990234375,56686200000,1.4059043023177953
2007-02,2007-02-01,203.499,0.5350367559876723,1437.9000244140625,1461.5699462890625,1389.4200439453125,1406.8199462890625,51844990000,-2.1846175991944383
2007-03,2007-03-01,205.352,0.9105695851085338,1406.800048828125,1438.8900146484375,1363.97998046875,1420.8599853515625,67622250000,0.9979982939206433
2007-04,2007-04-01,206.686,0.6496162686508988,1420.8299560546875,1498.02001953125,1416.3699951171875,1482.3699951171875,57032470000,4.3290690426759815
2007-05,2007-05-01,207.949,0.6110718674704696,1482.3699951171875,1535.56005859375,1476.699951171875,1530.6199951171875,64958050000,3.2549228707361655
2007-06,2007-06-01,208.352,0.19379751766057662,1530.6199951171875,1540.56005859375,1484.1800537109375,1503.3499755859375,65322800000,-1.781632254788501
2007-07,2007-07-01,208.299,-0.02543772078021922,1504.6600341796875,1555.9000244140625,1454.25,1455.27001953125,70337430000,-3.198187836198829
2007-08,2007-08-01,207.917,-0.18339022270870142,1455.1800537109375,1503.8900146484375,1370.5999755859375,1473.989990234375,91381760000,1.2863572018857905
2007-09,2007-09-01,208.49,0.2755907405358915,1473.9599609375,1538.739990234375,1439.2900390625,1526.75,57809700000,3.579400817860079
2007-10,2007-10-01,208.936,0.2139191328121237,1527.2900390625,1576.0899658203125,1489.56005859375,1549.3800048828125,76022580000,1.4822338223554832
2007-11,2007-11-01,210.177,0.5939617873415681,1545.7900390625,1545.7900390625,1406.0999755859375,1481.1400146484375,86246950000,-4.404341737941575
2007-12,2007-12-01,210.036,-0.0670863129647814,1479.6300048828125,1523.5699462890625,1435.6500244140625,1468.3599853515625,64821670000,-0.8628508561297932
2008-01,2008-01-01,211.08,0.4970576472604682,1467.969970703125,1471.77001953125,1270.050048828125,1378.550048828125,98475340000,-6.116343227776988
2008-02,2008-02-01,211.693,0.29041121849535667,1378.5999755859375,1396.02001953125,1316.75,1330.6300048828125,78536130000,-3.476119273728817
2008-03,2008-03-01,213.528,0.8668212930989627,1330.449951171875,1359.6800537109375,1256.97998046875,1322.699951171875,93189170000,-0.5959623397817415
2008-04,2008-04-01,214.823,0.6064778389719416,1326.4100341796875,1404.5699462890625,1324.3499755859375,1385.5899658203125,85978630000,4.75466976412291
2008-05,2008-05-01,216.632,0.8420886031756281,1385.969970703125,1440.239990234375,1373.0699462890625,1400.3800048828125,80990480000,1.067418170406853
2008-06,2008-06-01,218.815,1.0076996934894167,1399.6199951171875,1404.050048828125,1272.0,1280.0,96614040000,-8.596238482631446
2008-07,2008-07-01,219.964,0.5251011128121874,1276.68994140625,1292.1700439453125,1200.43994140625,1267.3800048828125,124980570000,-0.9859371185302779
2008-08,2008-08-01,219.086,-0.39915622556417896,1269.4200439453125,1313.1500244140625,1247.449951171875,1282.8299560546875,86266010000,1.2190464669121548
2008-09,2008-09-01,218.783,-0.13830185406644713,1287.8299560546875,1303.0400390625,1106.4200439453125,1166.3599853515625,140007320000,-9.079143354379216
2008-10,2008-10-01,216.573,-1.010133328457874,1164.1700439453125,1167.030029296875,839.7999877929688,968.75,159823030000,-16.942452401777075
2008-11,2008-11-01,212.425,-1.9152895328595876,968.6699829101562,1007.510009765625,741.02001953125,896.239990234375,115660210000,-7.484904233870971
2008-12,2008-12-01,210.228,-1.0342473814287434,888.6099853515625,918.8499755859376,815.6900024414062,903.25,112884470000,0.7821576633499472
2009-01,2009-01-01,211.143,0.4352417375421025,902.989990234375,943.8499755859376,804.2999877929688,825.8800048828125,112090640000,-8.565734305805428
2009-02,2009-02-01,212.193,0.49729330359047363,823.0900268554688,875.010009765625,734.52001953125,735.0900268554688,124492210000,-10.993119762019942
2009-03,2009-03-01,212.709,0.24317484554154944,729.5700073242188,832.97998046875,666.7899780273438,797.8699951171875,161843640000,8.540446199532292
2009-04,2009-04-01,213.24,0.2496368277788097,793.5900268554688,888.7000122070312,783.3200073242188,872.8099975585938,138855320000,9.392507914826332
2009-05,2009-05-01,213.856,0.2888763834177466,872.739990234375,930.1699829101562,866.0999755859375,919.1400146484376,131614940000,5.308144638516654
2009-06,2009-06-01,215.693,0.8589892263953347,923.260009765625,956.22998046875,888.8599853515625,919.3200073242188,112653150000,0.019582726560973818
2009-07,2009-07-01,215.351,-0.15855869221532704,920.8200073242188,996.6799926757812,869.3200073242188,987.47998046875,106635790000,7.414172714778422
2009-08,2009-08-01,215.834,0.2242850044810618,990.219970703125,1039.469970703125,978.510009765625,1020.6199951171876,116059270000,3.356018886854417
2009-09,2009-09-01,215.969,0.06254806934959944,1019.52001953125,1080.1500244140625,991.969970703125,1057.0799560546875,112295490000,3.5723345723119637
2009-10,2009-10-01,216.177,0.0963101185818438,1054.9100341796875,1101.3599853515625,1019.9500122070312,1036.18994140625,113410990000,-1.9762000526814205
2009-11,2009-11-01,216.33,0.07077533687673832,1036.1800537109375,1113.68994140625,1029.3800048828125,1095.6300048828125,84981530000,5.736406145372763
2009-12,2009-12-01,215.949,-0.1761198169463296,1098.8900146484375,1130.3800048828125,1085.8900146484375,1115.0999755859375,89515330000,1.7770570919338313
2010-01,2010-01-01,216.687,0.34174735701484327,1116.56005859375,1150.449951171875,1071.5899658203125,1073.8699951171875,90947580000,-3.6974245692262153
2010-02,2010-02-01,216.741,0.024920738207656612,1073.8900146484375,1112.4200439453125,1044.5,1104.489990234375,84561340000,2.8513689046546054
2010-03,2010-03-01,217.631,0.4106283536571276,1105.3599853515625,1180.68994140625,1105.3599853515625,1169.4300537109375,103683550000,5.8796425545497355
2010-04,2010-04-01,218.009,0.1736884910697345,1171.22998046875,1219.800048828125,1170.68994140625,1186.68994140625,116741910000,1.4759230482012997
2010-05,2010-05-01,218.178,0.0775197354237811,1188.5799560546875,1205.1300048828125,1040.780029296875,1089.4100341796875,127662780000,-8.197584207319053
2010-06,2010-06-01,217.965,-0.09762670846739097,1087.300048828125,1131.22998046875,1028.3299560546875,1030.7099609375,110106750000,-5.388244223983851
2010-07,2010-07-01,218.011,0.02110430573716293,1031.0999755859375,1120.949951171875,1010.9099731445312,1101.5999755859375,94778110000,6.8777849574635175
2010-08,2010-08-01,218.312,0.13806642784079948,1107.530029296875,1129.239990234375,1039.699951171875,1049.3299560546875,85738250000,-4.744918363260475
2010-09,2010-09-01,218.439,0.058173623071566816,1049.719970703125,1157.1600341796875,1049.719970703125,1141.199951171875,79589450000,8.755110305113556
2010-10,2010-10-01,218.711,0.12451988884769616,1143.489990234375,1196.1400146484375,1131.8699951171875,1183.260009765625,89536270000,3.685599403554063
2010-11,2010-11-01,218.803,0.04206464238194485,1185.7099609375,1227.0799560546875,1173.0,1180.550048828125,87151070000,-0.22902497465766558
2010-12,2010-12-01,219.179,0.1718440789203024,1186.5999755859375,1262.5999755859375,1186.5999755859375,1257.6400146484375,80984530000,6.530004034715509
2011-01,2011-01-01,220.223,0.47632300539741657,1257.6199951171875,1302.6700439453125,1257.6199951171875,1286.1199951171875,92164940000,2.2645574359139164
2011-02,2011-02-01,221.309,0.49313650254514396,1289.1400146484375,1344.0699462890625,1289.1400146484375,1327.219970703125,59223660000,3.1956563728093412
2011-03,2011-03-01,223.467,0.97510720305094,1328.6400146484375,1332.280029296875,1249.050048828125,1325.8299560546875,89507640000,-0.10473129391664893
2011-04,2011-04-01,224.906,0.6439429535457064,1329.47998046875,1364.56005859375,1294.699951171875,1363.6099853515625,77364810000,2.8495380666536008
2011-05,2011-05-01,225.964,0.4704187527233561,1365.2099609375,1370.5799560546875,1311.800048828125,1345.199951171875,81708980000,-1.350095289522324
2011-06,2011-06-01,225.722,-0.10709670566992902,1345.199951171875,1345.199951171875,1258.0699462890625,1320.6400146484375,86122730000,-1.8257461652479323
2011-07,2011-07-01,225.922,0.08860456667936223,1320.6400146484375,1356.47998046875,1282.8599853515625,1292.280029296875,81102170000,-2.147442530666621
2011-08,2011-08-01,226.545,0.27575889023645495,1292.5899658203125,1307.3800048828125,1101.5400390625,1218.8900146484375,108419170000,-5.679110795232889
2011-09,2011-09-01,226.889,0.15184621156945077,1219.1199951171875,1229.2900390625,1114.219970703125,1131.4200439453125,102786820000,-7.1761988080896515
2011-10,2011-10-01,226.421,-0.20626826333582926,1131.2099609375,1292.6600341796875,1074.77001953125,1253.300048828125,98063670000,10.772303843744147
2011-11,2011-11-01,226.23,-0.08435613304419443,1251.0,1277.550048828125,1158.6600341796875,1246.9599609375,84275050000,-0.5058715107011391
2011-12,2011-12-01,225.672,-0.24665163771382392,1246.9100341796875,1269.3699951171875,1202.3699951171875,1257.5999755859375,74742430000,0.8532763666636134
2012-01,2012-01-01,226.665,0.44001914282676413,1258.8599853515625,1333.469970703125,1258.8599853515625,1312.4100341796875,79567560000,4.358306270498535
2012-02,2012-02-01,227.663,0.4402973551276279,1312.449951171875,1378.0400390625,1312.449951171875,1365.6800537109375,78385710000,4.058946376811723
2012-03,2012-03-01,229.392,0.7594558623930991,1365.9000244140625,1419.1500244140625,1340.030029296875,1408.469970703125,83899660000,3.133231453144192
2012-04,2012-04-01,230.085,0.30210295040804525,1408.469970703125,1422.3800048828125,1357.3800048828125,1397.9100341796875,74761710000,-0.7497452372495994
2012-05,2012-05-01,229.815,-0.11734793663211729,1397.8599853515625,1415.3199462890625,1291.97998046875,1310.3299560546875,86920490000,-6.2650725714543665
2012-06,2012-06-01,229.478,-0.14663968844504938,1309.8699951171875,1363.4599609375,1266.739990234375,1362.1600341796875,81582440000,3.955498222833631
2012-07,2012-07-01,229.104,-0.16297858618254946,1362.3299560546875,1391.739990234375,1325.4100341796875,1379.3199462890625,73103810000,1.259757420478791
2012-08,2012-08-01,230.379,0.5565158181437102,1379.3199462890625,1426.6800537109375,1354.6500244140625,1406.5799560546875,70283810000,1.9763369506085704
2012-09,2012-09-01,231.407,0.4462212267611232,1406.5400390625,1474.510009765625,1396.56005859375,1440.6700439453125,69784280000,2.4236153617775313
2012-10,2012-10-01,231.317,-0.038892514055322014,1440.9000244140625,1470.9599609375,1403.280029296875,1412.1600341796875,71752320000,-1.9789409716293949
2012-11,2012-11-01,230.221,-0.473808669488196,1412.199951171875,1434.27001953125,1343.3499755859375,1416.1800537109375,71489310000,0.28467166850427716
2012-12,2012-12-01,229.601,-0.2693064490207231,1416.3399658203125,1448.0,1398.1099853515625,1426.18994140625,66388180000,0.7068230956284616
2013-01,2013-01-01,230.28,0.2957304192926058,1426.18994140625,1509.93994140625,1426.18994140625,1498.1099853515625,75848510000,5.0428096466868855
2013-02,2013-02-01,232.166,0.8190029529268728,1498.1099853515625,1530.93994140625,1485.010009765625,1514.6800537109375,69273480000,1.1060648765041536
2013-03,2013-03-01,232.773,0.26145085843749527,1514.6800537109375,1570.280029296875,1501.47998046875,1569.18994140625,68527110000,3.5987723982872977
2013-04,2013-04-01,232.531,-0.10396394770870732,1569.1800537109375,1597.5699462890625,1536.030029296875,1597.5699462890625,77098000000,1.8085767779890016
2013-05,2013-05-01,232.945,0.17804077735872337,1597.550048828125,1687.1800537109375,1581.280029296875,1630.739990234375,76447250000,2.0762811683057825
2013-06,2013-06-01,233.504,0.2399708085599528,1631.7099609375,1654.18994140625,1560.3299560546875,1606.280029296875,74946790000,-1.4999301595580827
2013-07,2013-07-01,233.596,0.03939975332329926,1609.780029296875,1698.780029296875,1604.5699462890625,1685.72998046875,68106820000,4.946207991308538
2013-08,2013-08-01,233.877,0.12029315570472043,1689.4200439453125,1709.6700439453125,1627.469970703125,1632.969970703125,64802810000,-3.1298019479343964
2013-09,2013-09-01,234.149,0.11630044852635191,1635.949951171875,1729.8599853515625,1633.4100341796875,1681.550048828125,66174410000,2.974952325919533
2013-10,2013-10-01,233.546,-0.2575283259804717,1682.4100341796875,1775.219970703125,1646.469970703125,1756.5400390625,76647400000,4.459575276194472
2013-11,2013-11-01,233.069,-0.2042424190523473,1758.699951171875,1813.550048828125,1746.199951171875,1805.81005859375,63628190000,2.8049471367328715
2013-12,2013-12-01,233.049,-0.00858114978825597,1806.550048828125,1849.43994140625,1767.989990234375,1848.3599853515625,64958820000,2.3562791975445974
2014-01,2014-01-01,233.916,0.3720247673236088,1845.8599853515625,1850.8399658203125,1770.449951171875,1782.5899658203125,75871910000,-3.5582905955811595
2014-02,2014-02-01,234.781,0.3697908650968751,1782.6800537109375,1867.9200439453125,1737.9200439453125,1859.449951171875,69725590000,4.31170301781616
2014-03,2014-03-01,236.293,0.6440044126228228,1857.6800537109373,1883.969970703125,1834.43994140625,1872.3399658203125,71885030000,0.6932165418227054
2014-04,2014-04-01,237.072,0.3296754453157691,1873.9599609375,1897.280029296875,1814.3599853515625,1883.949951171875,71595810000,0.6200789153414155
2014-05,2014-05-01,237.9,0.34926098400485106,1884.3900146484373,1924.030029296875,1859.7900390625,1923.5699462890625,63623630000,2.103028007328045
2014-06,2014-06-01,238.343,0.18621269440941557,1923.8699951171875,1968.1700439453125,1915.97998046875,1960.22998046875,63283380000,1.9058331749470137
2014-07,2014-07-01,238.25,-0.03901939641608454,1962.2900390625,1991.3900146484373,1930.6700439453125,1930.6700439453125,66524690000,-1.5079830845342368
2014-08,2014-08-01,237.852,-0.1670514165792225,1929.800048828125,2005.0400390625,1904.780029296875,2003.3699951171875,58131140000,3.7655295579825276
2014-09,2014-09-01,238.031,0.07525688243108508,2004.0699462890625,2019.260009765625,1964.0400390625,1972.2900390625,66706000000,-1.5513837249453988
2014-10,2014-10-01,237.433,-0.251227781255392,1971.43994140625,2018.18994140625,1820.6600341796875,2018.050048828125,93714040000,2.3201460667203078
2014-11,2014-11-01,236.151,-0.5399417941061246,2018.2099609375,2075.760009765625,2001.010009765625,2067.56005859375,63600190000,2.453358864631494
2014-12,2014-12-01,234.812,-0.5670100910010967,2065.780029296875,2093.550048828125,1972.56005859375,2058.89990234375,80743820000,-0.4188587515997044
2015-01,2015-01-01,233.707,-0.4705892373473297,2058.89990234375,2072.360107421875,1988.1199951171875,1994.989990234375,77330040000,-3.1040805838410623
2015-02,2015-02-01,234.722,0.43430449237722435,1996.6700439453125,2119.590087890625,1980.9000244140625,2104.5,68775560000,5.48925108906233
2015-03,2015-03-01,236.119,0.595172161109736,2105.22998046875,2117.52001953125,2039.68994140625,2067.889892578125,76675850000,-1.7396107114219572
2015-04,2015-04-01,236.599,0.2032873254587786,2067.6298828125,2125.919921875,2048.3798828125,2085.510009765625,72060940000,0.8520819822535275
2015-05,2015-05-01,237.805,0.5097232025494725,2087.3798828125,2134.719970703125,2067.929931640625,2107.389892578125,65187730000,1.0491382304589791
2015-06,2015-06-01,238.638,0.3502869998528224,2108.639892578125,2129.8701171875,2056.320068359375,2063.110107421875,73213980000,-2.1011671979729973
2015-07,2015-07-01,238.654,0.0067047159295619,2067.0,2132.820068359375,2044.02001953125,2103.840087890625,77920590000,1.9742029435184882
2015-08,2015-08-01,238.316,-0.14162762828194841,2104.489990234375,2112.659912109375,1867.010009765625,1972.1800537109373,84626790000,-6.2580818255865704
2015-09,2015-09-01,237.945,-0.15567565753034085,1970.0899658203125,2020.8599853515625,1871.9100341796875,1920.030029296875,79989370000,-2.6442831280001355
2015-10,2015-10-01,237.838,-0.044968375044651676,1919.6500244140625,2094.320068359375,1893.699951171875,2079.360107421875,85844900000,8.298311781266655
2015-11,2015-11-01,237.336,-0.21106803790814643,2080.760009765625,2116.47998046875,2019.3900146484373,2080.409912109375,75943590000,0.050486911033487125
2015-12,2015-12-01,236.525,-0.34170964371187385,2082.929931640625,2104.27001953125,1993.260009765625,2043.93994140625,83649260000,-1.7530185032692547
2016-01,2016-01-01,236.916,0.16531022090686687,2038.199951171875,2038.199951171875,1812.2900390625,1940.239990234375,92409770000,-5.07353220469523
